Gene_name	Gene_ID	Transcript_ID	RefSeq_ID	Strand	Chromosome	Exon_region_start	Exon_region_end	Exon_rank_in_transcript
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237875045	237875137	71
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237880498	237880668	72
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237881762	237881821	73
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237886428	237886562	74
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237889573	237889608	75
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237890387	237890499	76
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237893560	237893656	77
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237895346	237895449	78
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237897005	237897056	79
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237905596	237905649	80
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237919588	237919687	81
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237920997	237921076	82
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237923076	237923152	83
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237924255	237924328	84
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237934107	237934187	85
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237935312	237935400	86
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237936820	237936948	87
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237941966	237942070	88
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237944865	237944946	89
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237946975	237948272	90
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237949269	237949336	91
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237951288	237951435	92
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237954729	237954815	93
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237955405	237955623	94
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237957167	237957297	95
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237958589	237958631	96
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237961337	237961470	97
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237965156	237965216	98
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237969437	237969583	99
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237972201	237972335	100
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237982336	237982492	101
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237991681	237991745	102
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237993830	237993930	103
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237994814	237994865	104
RYR2	ENSG00000198626	ENST00000366574	NM_001035	1	chr1	237995852	237997288	105
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42229109	42229362	1
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42262835	42263284	2
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42264615	42264796	3
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42266893	42267039	4
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42269802	42270023	5
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42271341	42271455	6
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42271547	42271728	7
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42273233	42273425	8
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42273946	42274127	9
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42276720	42276996	10
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42280846	42281015	11
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42289121	42289289	12
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42290824	42290941	13
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42293056	42293165	14
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42294653	42294785	15
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42296334	42296502	16
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42298974	42299159	17
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42300867	42300978	18
SREBF2	ENSG00000198911	ENST00000361204	NM_004599	1	chr22	42301444	42303312	19
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119076752	119077322	1
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119103158	119103405	2
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119142445	119142591	3
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119144578	119144734	4
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119145542	119145663	5
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119146707	119146844	6
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119148467	119148554	7
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119148876	119149007	8
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119149220	119149423	9
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119155679	119155810	10
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119155899	119156276	11
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119158562	119158656	12
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119167628	119167744	13
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119168094	119168191	14
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119169068	119169250	15
CBL	ENSG00000110395	ENST00000264033	NM_005188	1	chr11	119170205	119178859	16
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90870206	90870312	4
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90863327	90863577	1
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90866409	90866439	2
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90867603	90867746	3
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90870723	90870858	5
CALM1	ENSG00000198668	ENST00000356978	NM_006888	1	chr14	90871033	90874605	6
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	32031117	32031698	1
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	32026647	32026832	2
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	32005525	32005729	3
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	32000381	32000588	4
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	32000102	32000232	5
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	31997941	31998137	6
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	31996507	31996694	7
SNTA1	ENSG00000101400	ENST00000217381	NM_003098	-1	chr20	31995761	31996405	8
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2162464	2162777	1
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2224390	2224711	2
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2229491	2229596	3
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2558142	2558281	4
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2566733	2566872	5
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2595270	2595428	6
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2602356	2602552	7
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2614008	2614111	8
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2621978	2622150	9
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2659109	2659199	10
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2666117	2666143	11
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2675588	2675748	12
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2676735	2676960	13
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2690756	2690963	14
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2691988	2692108	15
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2693669	2693783	16
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2694542	2694662	17
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2695001	2695070	18
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2702379	2702511	19
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2705040	2705169	20
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2706396	2706455	21
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2711020	2711126	22
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2714247	2714334	23
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2714845	2714952	24
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2715777	2715829	25
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2716150	2716296	26
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2717677	2717878	27
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2719707	2719865	28
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2721069	2721179	29
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2743463	2743546	30
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2757641	2757673	31
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2760806	2760934	32
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2763001	2763066	33
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2764313	2764404	34
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2773991	2774156	35
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2774747	2774874	36
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2775852	2775948	37
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2778099	2778201	38
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2783707	2783808	39
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2786260	2786387	40
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2786899	2787033	41
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2788610	2788962	42
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2791716	2791844	43
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2794902	2795008	44
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2795332	2795435	45
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2797613	2797945	46
CACNA1C	ENSG00000151067	ENST00000399655	NM_000719	1	chr12	2800066	2802108	47
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220283099	220283762	1
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220284817	220284877	2
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220284973	220285068	3
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220285217	220285378	4
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220285550	220285675	5
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220286062	220286282	6
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220288499	220288542	7
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220290385	220290467	8
DES	ENSG00000175084	ENST00000373960	NM_001927	1	chr2	220290671	220291461	9
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39927899	39928114	2
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39925670	39925929	3
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39925221	39925459	4
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39923631	39923832	5
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39921175	39921319	6
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39920965	39921068	7
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39919235	39919573	8
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39914967	39915122	9
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39914651	39914770	10
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39913886	39914036	11
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39913667	39913788	12
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39912427	39912466	13
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39911982	39912147	14
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39910856	39911684	15
JUP	ENSG00000173801	ENST00000310706	NM_021991	-1	chr17	39942840	39942950	1
PLN	ENSG00000198523	ENST00000357525	NM_002667	1	chr6	118869461	118869555	1
PLN	ENSG00000198523	ENST00000357525	NM_002667	1	chr6	118879988	118881893	2
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123595406	123595464	2
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123550395	123550517	3
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123512524	123512691	4
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123471178	123471385	5
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123458800	123458848	6
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123457744	123457909	7
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123456225	123456390	8
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123454245	123454263	9
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123452534	123453069	10
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123451743	123451949	11
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123444791	123444925	12
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123440975	123441127	13
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123428603	123428740	14
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123427545	123427742	15
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123426601	123426850	16
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123420285	123420356	17
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123418867	123419852	18
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123411582	123411698	19
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123401071	123401157	20
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123385984	123386034	21
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123385066	123385193	22
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123382952	123383105	23
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123375973	123376275	24
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123368009	123368041	25
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123367818	123367911	26
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123366071	123366274	27
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123359134	123359351	28
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123356918	123357041	29
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123345665	123345788	31
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123339054	123339183	32
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123337486	123337617	33
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123348321	123348473	30
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123603053	123603149	1
MYLK	ENSG00000065534	ENST00000360304	NM_053025	-1	chr3	123331145	123333196	34
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39294769	39294894	2
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39285814	39285945	3
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39283843	39284007	4
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39281755	39281964	5
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39278285	39278428	6
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39262531	39262641	7
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39262353	39262451	8
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39251151	39251278	9
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39249711	39250366	10
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39241906	39241987	11
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39241008	39241130	12
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39240601	39240704	13
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39239267	39239489	14
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39237725	39237844	15
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39234172	39234334	16
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39233553	39233670	17
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39224394	39224566	18
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39224063	39224179	19
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39222264	39222528	20
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39216411	39216455	21
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39214614	39214732	22
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39347477	39347604	1
SOS1	ENSG00000115904	ENST00000402219	NM_005633	-1	chr2	39208694	39213456	23
TMPO	ENSG00000120802	ENST00000266732	NM_003276	1	chr12	98921664	98921790	2
TMPO	ENSG00000120802	ENST00000266732	NM_003276	1	chr12	98925458	98925616	3
TMPO	ENSG00000120802	ENST00000266732	NM_003276	1	chr12	98909408	98909924	1
TMPO	ENSG00000120802	ENST00000266732	NM_003276	1	chr12	98926601	98929412	4
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91570181	91570461	1
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91603025	91603282	2
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91609603	91609647	3
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91621472	91621525	4
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91622199	91622369	5
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91623935	91624090	6
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91624917	91625114	7
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91630162	91632549	8
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91641743	91641956	9
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91643563	91643642	10
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91645443	91645581	11
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91646331	91646416	12
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91651552	91651666	13
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91652128	91652323	14
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91659209	91659305	15
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91660826	91660918	16
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91667733	91668086	17
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91669988	91670212	18
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91671360	91671500	19
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91671982	91672085	20
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91674322	91674527	21
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91682040	91682272	22
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91690574	91690736	23
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91691588	91691800	24
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91694545	91694777	25
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91695741	91695860	26
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91699344	91699520	27
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91700219	91700323	28
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91706169	91706321	29
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91707010	91707189	30
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91708393	91709466	31
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91711836	91711976	32
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91712484	91712969	33
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91713954	91714017	34
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91714133	91714254	35
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91714809	91715000	36
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91715542	91715730	37
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91718699	91718843	38
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91722411	91722630	39
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91724337	91724487	40
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91726003	91726671	41
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91726900	91727108	42
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91727423	91727528	43
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91729001	91729183	44
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91730170	91730370	45
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91731908	91732140	46
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91734992	91735077	47
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91736607	91736736	48
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91737808	91737947	49
AKAP9	ENSG00000127914	ENST00000356239	NM_005751	1	chr7	91739436	91739987	50
ZIC3	ENSG00000156925	ENST00000287538	NM_003413	1	chrX	136648301	136649910	1
ZIC3	ENSG00000156925	ENST00000287538	NM_003413	1	chrX	136651061	136651224	2
ZIC3	ENSG00000156925	ENST00000287538	NM_003413	1	chrX	136652050	136653744	3
TGFBR2	ENSG00000163513	ENST00000359013	NM_001024847	1	chr3	30686239	30686407	3
TGFBR2	ENSG00000163513	ENST00000359013	NM_001024847	1	chr3	30691762	30691952	4
TGFBR2	ENSG00000163513	ENST00000359013	NM_001024847	1	chr3	30713130	30713929	5
TGFBR2	ENSG00000163513	ENST00000359013	NM_001024847	1	chr3	30715597	30715738	6
